	source_pid	source_ptitle	target_pid	target_ptitle	mean_score	source_ptitle_de	target_ptitle_de	source_ptitle_fa	target_ptitle_fa	source_ptitle_fr	target_ptitle_fr	source_ptitle_it	target_ptitle_it	source_ptitle_ja	target_ptitle_ja	source_ptitle_pl	target_ptitle_pl	source_ptitle_ru	target_ptitle_ru
87	139098	Toshiro_Mifune	872	Akira_Kurosawa	67.8	Toshirō_Mifune	Akira_Kurosawa	توشیرو_میفونه	آکیرا_کوروساوا	Toshirō_Mifune	Akira_Kurosawa	Toshirō_Mifune	Akira_Kurosawa	三船敏郎	黒澤明	Toshirō_Mifune	Akira_Kurosawa	Мифунэ,_Тосиро	Куросава,_Акира
88	305	Achilles	1216	Athens	67.75	Achilleus	Athen	آشیل	آتن	Achille	Athènes	Achille	Atene	アキレウス	アテネ	Achilles	Ateny	Ахилл	Афины
89	11015252	Vladimir_Lenin	4927	Bolsheviks	67.6	Wladimir_Iljitsch_Lenin	Bolschewiki	ولادیمیر_لنین	بلشویک	Vladimir_Ilitch_Lénine	Bolcheviks	Lenin		ウラジーミル・レーニン	ボリシェヴィキ	Włodzimierz_Lenin	Bolszewicy	Ленин,_Владимир_Ильич	Большевики
90	171166	Nepal	27421	Sudan	67.5	Nepal	Sudan	نپال	سودان	Népal	Soudan	Nepal	Sudan	ネパール	スーダン	Nepal	Sudan	Непал	Судан
91	352699	Shah_Rukh_Khan	64962	Fred_Astaire	67.4	Shah_Rukh_Khan	Fred_Astaire	شاهرخ_خان	فرد_آستر	Shahrukh_Khan	Fred_Astaire	Shah_Rukh_Khan	Fred_Astaire	シャー・ルク・カーン	フレッド・アステア	Shah_Rukh_Khan	Fred_Astaire	Хан,_Шахрух	Фред_Астер
92	100254	Arjuna	14533	India	67.4	Arjuna_(Mythologie)	Indien	ارجن	هند	Arjuna	Inde	Arjuna	India	アルジュナ	インド	Ardźuna	Indie	Арджуна	Индия
93	57570	Sachin_Tendulkar	63493	Ken_Griffey_Jr.	67.0	Sachin_Tendulkar	Ken_Griffey_junior	سچین_تندولکر		Sachin_Tendulkar	Ken_Griffey_Jr.	Sachin_Tendulkar	Ken_Griffey_Jr.	サチン・テンドルカール	ケン・グリフィー・ジュニア	Sachin_Tendulkar	Ken_Griffey_Jr.	Тендулкар,_Сачин	Гриффи,_Кен_(младший)
94	12731	George_Harrison	18081	Liverpool	67.0	George_Harrison	Liverpool	جرج_هریسون	لیورپول	George_Harrison	Liverpool	George_Harrison	Liverpool	ジョージ・ハリスン	リヴァプール	George_Harrison	Liverpool	Харрисон,_Джордж	Ливерпуль
95	69894	Wales	338169	Cardiff_University	66.25	Wales	Cardiff_University	ولز	دانشگاه_کاردیف	Pays_de_Galles	Université_de_Cardiff	Galles	Università_di_Cardiff	ウェールズ	カーディフ大学	Walia	Cardiff_University	Уэльс	Кардиффский_университет
96	3470	Burkina_Faso	76762	Democratic_Republic_of_the_Congo	65.8	Burkina_Faso	Demokratische_Republik_Kongo	بورکینافاسو	جمهوری_دموکراتیک_کنگو	Burkina_Faso	République_démocratique_du_Congo	Burkina_Faso	Repubblica_Democratica_del_Congo	ブルキナファソ	コンゴ民主共和国	Burkina_Faso	Demokratyczna_Republika_Konga	Буркина-Фасо	Демократическая_Республика_Конго
97	222417	A._R._Rahman	39753	John_Philip_Sousa	65.75	A._R._Rahman	John_Philip_Sousa	ای.آر._رحمان	جان_فیلیپ_سوزا	Allah_Rakha_Rahman	John_Philip_Sousa	A._R._Rahman	John_Philip_Sousa	A・R・ラフマーン	ジョン・フィリップ・スーザ	A.R._Rahman	John_Sousa	Рахман,_Алла_Ракха	Суза,_Джон_Филип
98	89659	Aeroflot	145623	Air_Canada	65.75	Aeroflot	Air_Canada	آئروفلوت	ایر_کانادا	Aeroflot	Air_Canada	Aeroflot	Air_Canada	アエロフロート・ロシア航空	エア・カナダ	Aerofłot	Air_Canada	Аэрофлот_—_Российские_авиалинии	Air_Canada
99	170131	Kyrgyzstan	11125639	Turkey	65.2	Kirgisistan	Türkei	قرقیزستان	ترکیه	Kirghizistan	Turquie	Kirghizistan	Turchia	キルギス	トルコ	Kirgistan	Turcja	Киргизия	Турция
100	17238567	Guatemala	8060	Dominican_Republic	65.0	Guatemala	Dominikanische_Republik	گواتمالا	جمهوری_دومینیکن	Guatemala	République_dominicaine	Guatemala	Repubblica_Dominicana	グアテマラ	ドミニカ共和国	Gwatemala	Dominikana	Гватемала	Доминиканская_Республика
101	31750	Ukraine	17675	Lithuania	65.0	Ukraine	Litauen	اوکراین	لیتوانی	Ukraine	Lituanie	Ucraina	Lituania	ウクライナ	リトアニア	Ukraina	Litwa	Украина	Литва
102	5407	California	13270	Hawaii	64.75	Kalifornien	Hawaii	کالیفرنیا	هاوایی	Californie	Hawaï	California	Hawaii	カリフォルニア州	ハワイ州	Kalifornia	Hawaje	Калифорния	Гавайи
103	54533	Lyndon_B._Johnson	5122699	John_Kerry	64.75	Lyndon_B._Johnson	John_Kerry	لیندون_بی._جانسون	جان_کری	Lyndon_B._Johnson	John_Kerry	Lyndon_B._Johnson	John_Kerry	リンドン・ジョンソン	ジョン・フォーブズ・ケリー	Lyndon_B._Johnson	John_Kerry	Джонсон,_Линдон	Керри,_Джон
104	9239	Europe	19961	Manchester_United_F.C.	64.75	Europa	Manchester_United	اروپا	باشگاه_فوتبال_منچستر_یونایتد	Europe	Manchester_United_Football_Club	Europa	Manchester_United_Football_Club	ヨーロッパ	マンチェスター・ユナイテッドFC	Europa	Manchester_United_F.C.	Европа	Манчестер_Юнайтед
105	33523	Woodrow_Wilson	15992	Jimmy_Carter	64.5	Woodrow_Wilson	Jimmy_Carter	وودرو_ویلسون	جیمی_کارتر	Woodrow_Wilson	Jimmy_Carter	Thomas_Woodrow_Wilson	Jimmy_Carter	ウッドロウ・ウィルソン	ジミー・カーター	Woodrow_Wilson	Jimmy_Carter	Вильсон,_Вудро	Картер,_Джимми
106	13041163	Adele	31717	United_Kingdom	64.5	Adele_(Sängerin)	Vereinigtes_Königreich	ادل	بریتانیا	Adele	Royaume-Uni	Adele_(cantante)	Regno_Unito	アデル_(歌手)	イギリス	Adele	Wielka_Brytania	Адель_(певица)	Великобритания
107	200734	Bell_hooks	339	Ayn_Rand	64.5	Bell_hooks	Ayn_Rand	بل_هوکس	آین_رند	Bell_hooks	Ayn_Rand	Bell_hooks	Ayn_Rand	ベル・フックス	アイン・ランド	Bell_hooks	Ayn_Rand	Белл_хукс	Айн_Рэнд
108	17546	Louvre	230962	Museo_del_Prado	64.25	Louvre	Museo_del_Prado	لوور	موزه_دل_پرادو	Musée_du_Louvre	Musée_du_Prado	Museo_del_Louvre	Museo_del_Prado	ルーヴル美術館	プラド美術館	Luwr	Prado	Лувр	Прадо
109	16553	Julia_Roberts	17782843	Lady_Gaga	64.0	Julia_Roberts	Lady_Gaga	جولیا_رابرتس	لیدی_گاگا	Julia_Roberts	Lady_Gaga	Julia_Roberts	Lady_Gaga	ジュリア・ロバーツ	レディー・ガガ	Julia_Roberts	Lady_Gaga	Робертс,_Джулия	Леди_Гага
110	307	Abraham_Lincoln	69880	Napoleon	64.0	Abraham_Lincoln	Napoleon_Bonaparte	آبراهام_لینکلن	ناپلئون_بناپارت	Abraham_Lincoln	Napoléon_Ier	Abraham_Lincoln	Napoleone_Bonaparte	エイブラハム・リンカーン	ナポレオン・ボナパルト	Abraham_Lincoln	Napoleon_Bonaparte	Линкольн,_Авраам	Наполеон_I
111	33265	Winston_Churchill	54533	Lyndon_B._Johnson	63.4	Winston_Churchill	Lyndon_B._Johnson	وینستون_چرچیل	لیندون_بی._جانسون	Winston_Churchill	Lyndon_B._Johnson	Winston_Churchill	Lyndon_B._Johnson	ウィンストン・チャーチル	リンドン・ジョンソン		Lyndon_B._Johnson	Черчилль,_Уинстон	Джонсон,_Линдон
112	320706	David_Sedaris	43055	Buster_Keaton	63.4	David_Sedaris	Buster_Keaton	دیوید_سداریس	باستر_کیتون	David_Sedaris	Buster_Keaton	David_Sedaris	Buster_Keaton		バスター・キートン	David_Sedaris	Buster_Keaton	Седарис,_Дэвид	Китон,_Бастер
113	220007	Social_Security_Administration	19985712	Small_Business_Administration	63.0		Small_Business_Administration	اداره_تأمین_اجتماعی_(آمریکا)	اداره_کسب‌وکارهای_کوچک	Administration_de_la_sécurité_sociale	Small_Business_Administration		Agenzia_per_le_piccole_imprese	社会保障局_(アメリカ合衆国)				Администрация_социального_обеспечения_США	Управление_по_делам_малого_бизнеса_(США)
114	358	Algeria	5843419	France	63.0	Algerien	Frankreich	الجزایر	فرانسه	Algérie	France	Algeria	Francia	アルジェリア	フランス	Algieria	Francja	Алжир	Франция
115	17675	Lithuania	17391	Kosovo	62.75	Litauen	Kosovo	لیتوانی	کوزوو	Lituanie	Kosovo	Lituania	Kosovo	リトアニア	コソボ	Litwa	Kosowo	Литва	Республика_Косово
116	158984	Harvard_Law_School	67704	London_School_of_Economics	62.25	Harvard_Law_School	London_School_of_Economics_and_Political_Science	مدرسه_حقوق_هاروارد	مدرسه_اقتصاد_لندن	Faculté_de_droit_de_Harvard	London_School_of_Economics	Harvard_Law_School	London_School_of_Economics_and_Political_Science	ハーバード・ロー・スクール	ロンドン・スクール・オブ・エコノミクス	Harvard_Law_School	London_School_of_Economics	Юридический_факультет_Гарвардского_университета	Лондонская_школа_экономики_и_политических_наук
117	19318	Marilyn_Monroe	44849	Brad_Pitt	62.25	Marilyn_Monroe	Brad_Pitt	مریلین_مونرو	برد_پیت	Marilyn_Monroe	Brad_Pitt	Marilyn_Monroe	Brad_Pitt	マリリン・モンロー	ブラッド・ピット	Marilyn_Monroe	Brad_Pitt	Мэрилин_Монро	Питт,_Брэд
118	32817	Vladimir_Putin	66488	Moscow_Metro	62.2	Wladimir_Wladimirowitsch_Putin	Metro_Moskau	ولادیمیر_پوتین	متروی_مسکو	Vladimir_Poutine	Métro_de_Moscou	Vladimir_Putin	Metropolitana_di_Mosca	ウラジーミル・プーチン	モスクワ地下鉄	Władimir_Putin	Metro_w_Moskwie	Путин,_Владимир_Владимирович	Московский_метрополитен
119	14653	Iran	737	Afghanistan	62.0	Iran	Afghanistan	ایران	افغانستان	Iran	Afghanistan	Iran	Afghanistan	イラン	アフガニスタン	Iran	Afganistan	Иран	Афганистан
120	21019	Michelangelo	606848	Catholic_Church	61.8	Michelangelo	Römisch-katholische_Kirche	میکل‌آنژ	کلیسای_کاتولیک	Michel-Ange	Église_catholique	Michelangelo_Buonarroti	Chiesa_cattolica	ミケランジェロ・ブオナローティ	カトリック教会	Michał_Anioł	Kościół_katolicki	Микеланджело	Католическая_церковь
121	180542	Himeji_Castle	15573	Japan	61.75	Burg_Himeji	Japan	قلعه_هیمه‌جی	ژاپن	Château_de_Himeji	Japon	Castello_di_Himeji	Giappone	姫路城	日本	Zamek_Himeji	Japonia	Замок_Химэдзи	Япония
122	60827	Cleopatra	21476519	Ramesses_II	61.75	Kleopatra_VII.	Ramses_II.	کلئوپاترا	رامسس_دوم	Cléopâtre_VII	Ramsès_II	Cleopatra	Ramses_II	クレオパトラ7世	ラムセス2世	Kleopatra	Ramzes_II	Клеопатра	Рамсес_II
123	231156	Richard_Pryor	38965	Cary_Grant	61.6	Richard_Pryor	Cary_Grant	ریچارد_پرایر	کری_گرانت	Richard_Pryor	Cary_Grant	Richard_Pryor	Cary_Grant	リチャード・プライヤー	ケーリー・グラント	Richard_Pryor	Cary_Grant	Прайор,_Ричард	Грант,_Кэри
124	440878	New_York_City_Ballet	156257	London_Symphony_Orchestra	61.4	New_York_City_Ballet	London_Symphony_Orchestra		ارکستر_سمفونیک_لندن	New_York_City_Ballet	Orchestre_symphonique_de_Londres	New_York_City_Ballet	Orchestra_Sinfonica_di_Londra	ニューヨーク・シティ・バレエ団	ロンドン交響楽団	New_York_City_Ballet	London_Symphony_Orchestra	Нью-Йорк_Сити_балет	Лондонский_симфонический_оркестр
125	64962	Fred_Astaire	225543	Carol_Channing	61.25	Fred_Astaire	Carol_Channing	فرد_آستر	کارول_چانینگ	Fred_Astaire	Carol_Channing	Fred_Astaire	Carol_Channing	フレッド・アステア	キャロル・チャニング	Fred_Astaire	Carol_Channing	Фред_Астер	Чэннинг,_Кэрол
126	23041	Puerto_Rico	3434750	United_States	61.25	Puerto_Rico	Vereinigte_Staaten	پورتوریکو	ایالات_متحده_آمریکا	Porto_Rico	États-Unis	Porto_Rico	Stati_Uniti_d'America	プエルトリコ	アメリカ合衆国	Portoryko	Stany_Zjednoczone	Пуэрто-Рико	Соединённые_Штаты_Америки
127	22217	Ohio_State_University	245695	Columbus_Crew_SC	60.8	Ohio_State_University		دانشگاه_ایالتی_اوهایو		Université_d'État_de_l'Ohio		Università_statale_dell'Ohio		オハイオ州立大学		Uniwersytet_Stanu_Ohio		Университет_штата_Огайо	
128	3301347	Tony_Blair	5119376	John_F._Kennedy	60.75	Tony_Blair	John_F._Kennedy	تونی_بلر	جان_اف._کندی	Tony_Blair	John_Fitzgerald_Kennedy	Tony_Blair	John_Fitzgerald_Kennedy	トニー・ブレア	ジョン・F・ケネディ	Tony_Blair	John_F._Kennedy	Блэр,_Тони	Кеннеди,_Джон_Фицджералд
129	19004	Moscow	63639	Volga	60.5	Moskau	Wolga	مسکو	رود_ولگا	Moscou	Volga	Mosca_(Russia)	Volga	モスクワ	ヴォルガ川	Moskwa	Wołga	Москва	Волга
130	149127	Ferdinand_VII_of_Spain	3932850	Spanish_Armed_Forces	60.25	Ferdinand_VII._(Spanien)	Spanische_Streitkräfte	فرناندو_هفتم	نیروهای_نظامی_اسپانیا	Ferdinand_VII	Forces_armées_espagnoles	Ferdinando_VII_di_Spagna	Fuerzas_Armadas_de_España	フェルナンド7世_(スペイン王)	スペイン軍	Ferdynand_VII	Siły_Zbrojne_Hiszpanii	Фердинанд_VII	Вооружённые_силы_Испании
131	352699	Shah_Rukh_Khan	615942	Abhishek_Bachchan	60.0	Shah_Rukh_Khan	Abhishek_Bachchan	شاهرخ_خان	آبیشک_باچان	Shahrukh_Khan	Abhishek_Bachchan	Shah_Rukh_Khan	Abhishek_Bachchan	シャー・ルク・カーン	アビシェーク・バッチャン	Shah_Rukh_Khan	Abhishek_Bachchan	Хан,_Шахрух	Баччан,_Абхишек
132	26328	Royal_Australian_Air_Force	383258	Russian_Navy	59.8	Royal_Australian_Air_Force	Russische_Seekriegsflotte	نیروی_هوایی_سلطنتی_استرالیا	نیروی_دریایی_روسیه	Force_aérienne_royale_australienne	Marine_russe	Royal_Australian_Air_Force	Voenno-morskoj_flot_(Federazione_Russa)	オーストラリア空軍	ロシア海軍	Royal_Australian_Air_Force	Rosyjska_marynarka_wojenna	Королевские_военно-воздушные_силы_Австралии	Военно-морской_флот_Российской_Федерации
133	5042481	Cuba	18933066	Florida	59.75	Kuba	Florida	کوبا	فلوریدا	Cuba	Floride	Cuba	Florida	キューバ	フロリダ州	Kuba	Floryda	Куба	Флорида
134	6293	Cairo	30057	Tokyo	59.75	Kairo	Präfektur_Tokio	قاهره	توکیو	Le_Caire	Tokyo	Il_Cairo	Tokyo	カイロ	東京都	Kair	Tokio	Каир	Токио
135	22614	Oscar_Wilde	288140	Maya_Angelou	59.75	Oscar_Wilde	Maya_Angelou	اسکار_وایلد	مایا_آنجلو	Oscar_Wilde	Maya_Angelou	Oscar_Wilde	Maya_Angelou	オスカー・ワイルド	マヤ・アンジェロウ	Oscar_Wilde	Maya_Angelou	Уайльд,_Оскар	Энджелоу,_Майя
136	46989	Grand_Canyon	180968	Colorado_River	59.5	Grand_Canyon	Colorado_River	گرند_کنیون	رودخانه_کلرادو	Grand_Canyon	Colorado_(fleuve)	Grand_Canyon	Colorado_(fiume_Colorado)	グランド・キャニオン	コロラド川	Wielki_Kanion_Kolorado	Kolorado_(rzeka)	Большой_каньон	Колорадо_(река)
137	14532	Italy	301088	Vatican_Hill	59.4	Italien	Vatikanischer_Hügel	ایتالیا		Italie	Vatican_(colline)	Italia	Colle_Vaticano	イタリア		Włochy	Wzgórze_Watykańskie	Италия	Ватиканский_холм
138	72811	Zhang_Ziyi	18603746	Beijing	59.2	Zhang_Ziyi	Peking	جانگ_زئی	پکن	Zhang_Ziyi	Pékin	Zhang_Ziyi	Pechino	章子怡	北京市	Zhang_Ziyi	Pekin	Чжан_Цзыи	Пекин
139	32897	William_Shakespeare	9549	Edgar_Allan_Poe	59.0	William_Shakespeare	Edgar_Allan_Poe	ویلیام_شکسپیر	ادگار_آلن_پو	William_Shakespeare	Edgar_Allan_Poe	William_Shakespeare	Edgar_Allan_Poe	ウィリアム・シェイクスピア	エドガー・アラン・ポー	William_Shakespeare	Edgar_Allan_Poe	Шекспир,_Уильям	По,_Эдгар_Аллан
140	16808	King_Arthur	9316	England	58.75	Artus	England	شاه_آرتور	انگلستان	Roi_Arthur	Angleterre	Re_Artù	Inghilterra	アーサー王	イングランド	Król_Artur	Anglia	Король_Артур	Англия
141	352699	Shah_Rukh_Khan	19189	Mumbai	58.75	Shah_Rukh_Khan	Mumbai	شاهرخ_خان	بمبئی	Shahrukh_Khan	Bombay	Shah_Rukh_Khan	Mumbai	シャー・ルク・カーン	ムンバイ	Shah_Rukh_Khan	Mumbaj	Хан,_Шахрух	Мумбаи
142	57570	Sachin_Tendulkar	14533	India	58.25	Sachin_Tendulkar	Indien	سچین_تندولکر	هند	Sachin_Tendulkar	Inde	Sachin_Tendulkar	India	サチン・テンドルカール	インド	Sachin_Tendulkar	Indie	Тендулкар,_Сачин	Индия
143	19159283	Seoul	46445426	Samsung_Electronics	57.5	Seoul	Samsung_Electronics	سئول	سامسونگ_الکترونیک	Séoul	Samsung_Electronics	Seul	Samsung_Electronics	ソウル特別市	サムスン電子	Seul	Samsung_Electronics	Сеул	Samsung_Electronics
144	18622049	James_Earl_Jones	5792809	Angelina_Jolie	57.5	James_Earl_Jones	Angelina_Jolie	جیمز_ارل_جونز	آنجلینا_جولی	James_Earl_Jones	Angelina_Jolie	James_Earl_Jones	Angelina_Jolie	ジェームズ・アール・ジョーンズ	アンジェリーナ・ジョリー	James_Earl_Jones	Angelina_Jolie	Джонс,_Джеймс_Эрл	Джоли,_Анджелина
145	17867	London	40362480	Communist_Party_of_Great_Britain	57.0	London	Communist_Party_of_Great_Britain	لندن	حزب_کمونیست_بریتانیای_کبیر	Londres	Parti_communiste_de_Grande-Bretagne	Londra	Partito_Comunista_di_Gran_Bretagna	ロンドン	グレートブリテン共産党	Londyn	Komunistyczna_Partia_Wielkiej_Brytanii	Лондон	Коммунистическая_партия_Великобритании_(1920)
