	source_pid	source_ptitle	target_pid	target_ptitle	mean_score	source_ptitle_de	target_ptitle_de	source_ptitle_fa	target_ptitle_fa	source_ptitle_fr	target_ptitle_fr	source_ptitle_it	target_ptitle_it	source_ptitle_ja	target_ptitle_ja	source_ptitle_pl	target_ptitle_pl	source_ptitle_ru	target_ptitle_ru
88	29130717	Modern_Gallery,_Zagreb	55906	Zagreb	75.75		Zagreb		زاگرب		Zagreb	Galleria_d'arte_moderna_di_Zagabria	Zagabria		ザグレブ	Galeria_Nowoczesna_w_Zagrzebiu	Zagrzeb	Современная_галерея_(Загреб)	Загреб
89	68187	FC_Barcelona	1056336	FC_Seoul	75.5	FC_Barcelona	FC_Seoul	باشگاه_فوتبال_بارسلونا	باشگاه_فوتبال_سئول	FC_Barcelone_(football)	Football_Club_Séoul	Futbol_Club_Barcelona	Football_Club_Seoul	FCバルセロナ	FCソウル	FC_Barcelona	FC_Seoul	Барселона_(футбольный_клуб)	Сеул_(футбольный_клуб)
90	14531	Iceland	12118	Greenland	74.8333	Island	Grönland	ایسلند	گرینلند	Islande	Groenland	Islanda	Groenlandia	アイスランド	グリーンランド	Islandia	Grenlandia	Исландия	Гренландия_(административная_единица)
91	22537	Odysseus	12418604	Mount_Olympus	74.8333	Odysseus	Olymp	اودیسئوس	المپ	Ulysse	Mont_Olympe	Ulisse	Olimpo	オデュッセウス	オリンポス山	Odyseusz	Olimp	Одиссей	Олимп
92	20076	Martin_Luther_King_Jr.	26458	Rosa_Parks	74.5	Martin_Luther_King	Rosa_Parks	مارتین_لوتر_کینگ_جونیور	رزا_پارکس	Martin_Luther_King	Rosa_Parks	Martin_Luther_King	Rosa_Parks	マーティン・ルーサー・キング・ジュニア	ローザ・パークス	Martin_Luther_King	Rosa_Parks	Кинг,_Мартин_Лютер	Паркс,_Роза
93	153295	Daniel_Radcliffe	166959	Matt_Damon	74.25	Daniel_Radcliffe	Matt_Damon	دنیل_ردکلیف	مت_دیمون	Daniel_Radcliffe	Matt_Damon	Daniel_Radcliffe	Matt_Damon	ダニエル・ラドクリフ	マット・デイモン	Daniel_Radcliffe	Matt_Damon	Рэдклифф,_Дэниел	Деймон,_Мэтт
94	11015252	Vladimir_Lenin	4927	Bolsheviks	74.2	Wladimir_Iljitsch_Lenin	Bolschewiki	ولادیمیر_لنین	بلشویک	Vladimir_Ilitch_Lénine	Bolcheviks	Lenin		ウラジーミル・レーニン	ボリシェヴィキ	Włodzimierz_Lenin	Bolszewicy	Ленин,_Владимир_Ильич	Большевики
95	32817	Vladimir_Putin	66488	Moscow_Metro	74.0	Wladimir_Wladimirowitsch_Putin	Metro_Moskau	ولادیمیر_پوتین	متروی_مسکو	Vladimir_Poutine	Métro_de_Moscou	Vladimir_Putin	Metropolitana_di_Mosca	ウラジーミル・プーチン	モスクワ地下鉄	Władimir_Putin	Metro_w_Moskwie	Путин,_Владимир_Владимирович	Московский_метрополитен
96	444222	Narendra_Modi	1019722	Indian_Space_Research_Organisation	74.0	Narendra_Modi	Indian_Space_Research_Organisation	نارندرا_مودی	سازمان_پژوهش‌های_فضایی_هند	Narendra_Modi	Organisation_indienne_pour_la_recherche_spatiale	Narendra_Modi	Indian_Space_Research_Organisation	ナレンドラ・モディ	インド宇宙研究機関	Narendra_Modi	Indyjska_Organizacja_Badań_Kosmicznych	Моди,_Нарендра	Индийская_организация_космических_исследований
97	3470	Burkina_Faso	76762	Democratic_Republic_of_the_Congo	73.8333	Burkina_Faso	Demokratische_Republik_Kongo	بورکینافاسو	جمهوری_دموکراتیک_کنگو	Burkina_Faso	République_démocratique_du_Congo	Burkina_Faso	Repubblica_Democratica_del_Congo	ブルキナファソ	コンゴ民主共和国	Burkina_Faso	Demokratyczna_Republika_Konga	Буркина-Фасо	Демократическая_Республика_Конго
98	18426501	Harvard_University	10602335	IIT_Delhi	73.3333	Harvard_University		دانشگاه_هاروارد		Université_Harvard	Institut_indien_de_technologie_de_Delhi	Università_di_Harvard		ハーバード大学		Uniwersytet_Harvarda		Гарвардский_университет	
99	63747	Muhammad_Ali	93729	World_Boxing_Organization	73.3333	Muhammad_Ali	World_Boxing_Organization	محمد_علی_کلی	سازمان_جهانی_بوکس	Mohamed_Ali	World_Boxing_Organization	Muhammad_Ali	World_Boxing_Organization	モハメド・アリ	世界ボクシング機構	Muhammad_Ali_(amerykański_bokser)	World_Boxing_Organization	Али,_Мухаммед	Всемирная_боксёрская_организация
100	23815630	FC_Dynamo_Voronezh	298602	Leicester_City_F.C.	72.6667		Leicester_City		باشگاه_فوتبال_لستر_سیتی		Leicester_City_Football_Club		Leicester_City_Football_Club		レスター・シティFC	Dinamo_Woroneż	Leicester_City_F.C.	Динамо_(футбольный_клуб,_Воронеж)	Лестер_Сити
101	26748	Switzerland	172185	World_Economic_Forum	72.5	Schweiz	Weltwirtschaftsforum	سوئیس	مجمع_جهانی_اقتصاد	Suisse	Forum_économique_mondial	Svizzera	Forum_economico_mondiale	スイス	世界経済フォーラム	Szwajcaria	Światowe_Forum_Ekonomiczne	Швейцария	Всемирный_экономический_форум
102	14984	International_Atomic_Energy_Agency	31956	United_Nations_Security_Council	71.5	Internationale_Atomenergie-Organisation	Sicherheitsrat_der_Vereinten_Nationen	آژانس_بین‌المللی_انرژی_اتمی	شورای_امنیت_سازمان_ملل_متحد	Agence_internationale_de_l'énergie_atomique	Conseil_de_sécurité_des_Nations_unies	Agenzia_internazionale_per_l'energia_atomica	Consiglio_di_sicurezza_delle_Nazioni_Unite	国際原子力機関	国際連合安全保障理事会	Międzynarodowa_Agencja_Energii_Atomowej	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	Международное_агентство_по_атомной_энергии	Совет_Безопасности_ООН
103	25391	Russia	23815630	FC_Dynamo_Voronezh	70.75	Russland		روسیه		Russie		Russia		ロシア		Rosja	Dinamo_Woroneż	Россия	Динамо_(футбольный_клуб,_Воронеж)
104	4790115	White_House_Correspondents'_Association	891158	Condé_Nast	70.3333	White_House_Correspondents’_Association	Condé_Nast-Verlag		کوندی_نست	Association_des_correspondants_de_la_Maison-Blanche	Condé_Nast_Publications		Condé_Nast_Publications	ホワイトハウス記者協会	コンデナスト・パブリケーションズ		Condé_Nast_Publications		Condé_Nast
105	22614	Oscar_Wilde	288140	Maya_Angelou	70.0	Oscar_Wilde	Maya_Angelou	اسکار_وایلد	مایا_آنجلو	Oscar_Wilde	Maya_Angelou	Oscar_Wilde	Maya_Angelou	オスカー・ワイルド	マヤ・アンジェロウ	Oscar_Wilde	Maya_Angelou	Уайльд,_Оскар	Энджелоу,_Майя
106	31717	United_Kingdom	53228	Eton_College	70.0	Vereinigtes_Königreich	Eton_College	بریتانیا	کالج_ایتن	Royaume-Uni	Collège_d'Eton	Regno_Unito	Eton_College	イギリス	イートン・カレッジ	Wielka_Brytania	Eton_College	Великобритания	Итонский_колледж
107	581172	BBC_Worldwide	891158	Condé_Nast	69.5		Condé_Nast-Verlag	بی‌بی‌سی_جهانی	کوندی_نست	BBC_Worldwide	Condé_Nast_Publications	BBC_Worldwide	Condé_Nast_Publications	BBCワールドワイド	コンデナスト・パブリケーションズ	BBC_Worldwide	Condé_Nast_Publications		Condé_Nast
108	235888	Jon_Stewart	418944	Glenn_Beck	69.5	Jon_Stewart_(Schauspieler)	Glenn_Beck	جان_استوارت_(مجری_تلویزیونی)	گلن_بک	Jon_Stewart	Glenn_Beck	Jon_Stewart		ジョン・スチュワート_(コメディアン)	グレン・ベック	Jon_Stewart		Стюарт,_Джон_(телеведущий)	Бек,_Гленн
109	1950	American_Civil_Liberties_Union	25624937	NAACP	69.4	American_Civil_Liberties_Union	National_Association_for_the_Advancement_of_Colored_People	اتحادیه_آزادی‌های_مدنی_آمریکا	انجمن_ملی_پیشرفت_رنگین‌پوستان	Union_américaine_pour_les_libertés_civiles	National_Association_for_the_Advancement_of_Colored_People	American_Civil_Liberties_Union	National_Association_for_the_Advancement_of_Colored_People	アメリカ自由人権協会	全米黒人地位向上協会	American_Civil_Liberties_Union	Krajowe_Stowarzyszenie_na_rzecz_Popierania_Ludności_Kolorowej	Американский_союз_защиты_гражданских_свобод	Национальная_ассоциация_содействия_прогрессу_цветного_населения
110	25458	Rome	169351	Mount_Etna	69.2	Rom	Ätna	رم	اتنا	Rome	Etna	Roma	Etna	ローマ	エトナ火山	Rzym	Etna	Рим	Этна
111	37756	Delhi	1019722	Indian_Space_Research_Organisation	69.1667	Delhi	Indian_Space_Research_Organisation	دهلی	سازمان_پژوهش‌های_فضایی_هند	Delhi	Organisation_indienne_pour_la_recherche_spatiale	Delhi	Indian_Space_Research_Organisation	デリー	インド宇宙研究機関	Delhi	Indyjska_Organizacja_Badań_Kosmicznych	Дели	Индийская_организация_космических_исследований
112	210815	Royal_Swedish_Academy_of_Sciences	23883046	Indian_Institutes_of_Technology	69.0	Königlich_Schwedische_Akademie_der_Wissenschaften	Indian_Institute_of_Technology	فرهنگستان_پادشاهی_علوم_سوئد	مؤسسات_فناوری_هند	Académie_royale_des_sciences_de_Suède	Institut_indien_de_technologie	Accademia_reale_svedese_delle_scienze		スウェーデン王立科学アカデミー	インド工科大学	Królewska_Szwedzka_Akademia_Nauk		Шведская_королевская_академия_наук	Индийский_институт_технологии
113	69894	Wales	338169	Cardiff_University	69.0	Wales	Cardiff_University	ولز	دانشگاه_کاردیف	Pays_de_Galles	Université_de_Cardiff	Galles	Università_di_Cardiff	ウェールズ	カーディフ大学	Walia	Cardiff_University	Уэльс	Кардиффский_университет
114	158454	Dale_Earnhardt_Jr.	21139	North_America	68.8333	Dale_Earnhardt_junior	Nordamerika		آمریکای_شمالی	Dale_Earnhardt_Jr.	Amérique_du_Nord	Dale_Earnhardt_Jr.	America_del_Nord	デイル・アーンハート・ジュニア	北アメリカ	Dale_Earnhardt_Jr.	Ameryka_Północna	Эрнхардт,_Дейл_(младший)	Северная_Америка
115	3356	Bill_Clinton	13076	Gordon_Brown	68.8	Bill_Clinton	Gordon_Brown	بیل_کلینتون	گوردون_براون	Bill_Clinton	Gordon_Brown	Bill_Clinton	Gordon_Brown	ビル・クリントン	ゴードン・ブラウン	Bill_Clinton	Gordon_Brown	Клинтон,_Билл	Браун,_Гордон
116	172326	FC_Bayern_Munich	349679	Technical_University_of_Munich	68.5	FC_Bayern_München	Technische_Universität_München	باشگاه_فوتبال_بایرن_مونیخ	دانشگاه_فنی_مونیخ	Bayern_Munich	Université_technique_de_Munich	Fußball-Club_Bayern_München	Università_tecnica_di_Monaco	FCバイエルン・ミュンヘン	ミュンヘン工科大学	Bayern_Monachium	Uniwersytet_Techniczny_w_Monachium	Бавария_(футбольный_клуб)	Мюнхенский_технический_университет
117	5407	California	13270	Hawaii	67.8333	Kalifornien	Hawaii	کالیفرنیا	هاوایی	Californie	Hawaï	California	Hawaii	カリフォルニア州	ハワイ州	Kalifornia	Hawaje	Калифорния	Гавайи
118	170131	Kyrgyzstan	11125639	Turkey	67.75	Kirgisistan	Türkei	قرقیزستان	ترکیه	Kirghizistan	Turquie	Kirghizistan	Turchia	キルギス	トルコ	Kirgistan	Turcja	Киргизия	Турция
119	26328	Royal_Australian_Air_Force	383258	Russian_Navy	67.5	Royal_Australian_Air_Force	Russische_Seekriegsflotte	نیروی_هوایی_سلطنتی_استرالیا	نیروی_دریایی_روسیه	Force_aérienne_royale_australienne	Marine_russe	Royal_Australian_Air_Force	Voenno-morskoj_flot_(Federazione_Russa)	オーストラリア空軍	ロシア海軍	Royal_Australian_Air_Force	Rosyjska_marynarka_wojenna	Королевские_военно-воздушные_силы_Австралии	Военно-морской_флот_Российской_Федерации
120	33873	World_Trade_Organization	67704	London_School_of_Economics	67.5	Welthandelsorganisation	London_School_of_Economics_and_Political_Science	سازمان_تجارت_جهانی	مدرسه_اقتصاد_لندن	Organisation_mondiale_du_commerce	London_School_of_Economics	Organizzazione_mondiale_del_commercio	London_School_of_Economics_and_Political_Science	世界貿易機関	ロンドン・スクール・オブ・エコノミクス	Światowa_Organizacja_Handlu	London_School_of_Economics	Всемирная_торговая_организация	Лондонская_школа_экономики_и_политических_наук
121	9239	Europe	19961	Manchester_United_F.C.	67.5	Europa	Manchester_United	اروپا	باشگاه_فوتبال_منچستر_یونایتد	Europe	Manchester_United_Football_Club	Europa	Manchester_United_Football_Club	ヨーロッパ	マンチェスター・ユナイテッドFC	Europa	Manchester_United_F.C.	Европа	Манчестер_Юнайтед
122	36649	Mount_St._Helens	46817	Mount_Vesuvius	67.4	Mount_St._Helens	Vesuv	کوه_سنت_هلن	وزوو	Mont_Saint_Helens	Vésuve	Monte_Saint_Helens	Vesuvio	セント・ヘレンズ山	ヴェスヴィオ	Mount_St._Helens	Wezuwiusz	Сент-Хеленс	Везувий
123	4497	Bugatti	6882	Chrysler	67.2	Bugatti	Chrysler	بوگاتی	کرایسلر		Stellantis_North_America		FCA_US	ブガッティ	クライスラー		Chrysler		Chrysler
124	14653	Iran	737	Afghanistan	66.8	Iran	Afghanistan	ایران	افغانستان	Iran	Afghanistan	Iran	Afghanistan	イラン	アフガニスタン	Iran	Afganistan	Иран	Афганистан
125	93825	Monsanto	1907657	Dupont	66.8	Monsanto	Dupont	مونسانتو	دوپونت_(ابهام‌زدایی)	Monsanto	Dupont_ou_Dupond	Monsanto_Company	Dupont	モンサント_(企業)	デュポン_(曖昧さ回避)	Monsanto	Dupont	Monsanto_Company	Дюпон
126	17675	Lithuania	17391	Kosovo	66.75	Litauen	Kosovo	لیتوانی	کوزوو	Lituanie	Kosovo	Lituania	Kosovo	リトアニア	コソボ	Litwa	Kosowo	Литва	Республика_Косово
127	64962	Fred_Astaire	225543	Carol_Channing	66.3333	Fred_Astaire	Carol_Channing	فرد_آستر	کارول_چانینگ	Fred_Astaire	Carol_Channing	Fred_Astaire	Carol_Channing	フレッド・アステア	キャロル・チャニング	Fred_Astaire	Carol_Channing	Фред_Астер	Чэннинг,_Кэрол
128	3383	Brazil	24363836	Bric	66.25	Brasilien		برزیل		Brésil		Brasile	Bric	ブラジル		Brazylia		Бразилия	
129	6293	Cairo	30057	Tokyo	66.0	Kairo	Präfektur_Tokio	قاهره	توکیو	Le_Caire	Tokyo	Il_Cairo	Tokyo	カイロ	東京都	Kair	Tokio	Каир	Токио
130	22217	Ohio_State_University	245695	Columbus_Crew_SC	65.5	Ohio_State_University		دانشگاه_ایالتی_اوهایو		Université_d'État_de_l'Ohio		Università_statale_dell'Ohio		オハイオ州立大学		Uniwersytet_Stanu_Ohio		Университет_штата_Огайо	
131	19698439	Oxfam	4345474	American_Red_Cross	65.1667	Oxfam	Amerikanisches_Rotes_Kreuz	آکسفام	صلیب_سرخ_آمریکا	Oxfam_International	Croix-Rouge_américaine	Oxfam	Croce_Rossa_Americana	オックスファム	アメリカ赤十字社	Oxfam	Amerykański_Czerwony_Krzyż	Оксфам	Американский_Красный_Крест
132	22680	Oda_Nobunaga	180542	Himeji_Castle	65.0	Oda_Nobunaga	Burg_Himeji	اودا_نوبوناگا	قلعه_هیمه‌جی	Oda_Nobunaga	Château_de_Himeji	Oda_Nobunaga	Castello_di_Himeji	織田信長	姫路城	Nobunaga_Oda	Zamek_Himeji	Ода_Нобунага	Замок_Химэдзи
133	358	Algeria	5843419	France	64.0	Algerien	Frankreich	الجزایر	فرانسه	Algérie	France	Algeria	Francia	アルジェリア	フランス	Algieria	Francja	Алжир	Франция
134	159599	Ben_Affleck	649484	Rosario_Dawson	63.75	Ben_Affleck	Rosario_Dawson	بن_افلک	رزاریو_داوسون	Ben_Affleck	Rosario_Dawson	Ben_Affleck	Rosario_Dawson	ベン・アフレック	ロザリオ・ドーソン	Ben_Affleck	Rosario_Dawson	Аффлек,_Бен	Доусон,_Розарио
135	77363	Oedipus	36487	Sparta	63.4	Ödipus	Sparta	ادیپ	اسپارت	Œdipe	Sparte	Edipo	Sparta	オイディプース	スパルタ	Edyp	Sparta_(polis)	Эдип	Спарта
136	36787	Budapest	286162	Romanian_Academy	63.25	Budapest	Rumänische_Akademie	بوداپست		Budapest	Académie_roumaine	Budapest	Accademia_romena	ブダペスト		Budapeszt	Academia_Română	Будапешт	Румынская_академия
137	33873	World_Trade_Organization	58236	United_States_Department_of_Homeland_Security	63.0	Welthandelsorganisation	Ministerium_für_Innere_Sicherheit_der_Vereinigten_Staaten	سازمان_تجارت_جهانی	وزارت_امنیت_میهن_ایالات_متحده_آمریکا	Organisation_mondiale_du_commerce	Département_de_la_Sécurité_intérieure_des_États-Unis	Organizzazione_mondiale_del_commercio	Dipartimento_della_sicurezza_interna_degli_Stati_Uniti_d'America	世界貿易機関	アメリカ合衆国国土安全保障省	Światowa_Organizacja_Handlu	Departament_Bezpieczeństwa_Krajowego_Stanów_Zjednoczonych	Всемирная_торговая_организация	Министерство_внутренней_безопасности
138	23964683	University_of_Missouri	77958	University_of_North_Carolina_at_Greensboro	62.8333	University_of_Missouri	University_of_North_Carolina_at_Greensboro	دانشگاه_میزوری	دانشگاه_کارولینای_شمالی_در_گرینزبورو	Université_du_Missouri_à_Columbia	Université_de_Caroline_du_Nord_à_Greensboro	Università_del_Missouri		ミズーリ大学コロンビア校		Uniwersytet_Missouri		Миссурийский_университет	
139	230962	Museo_del_Prado	4443	Barcelona	62.4	Museo_del_Prado	Barcelona	موزه_دل_پرادو	بارسلون	Musée_du_Prado	Barcelone	Museo_del_Prado	Barcellona	プラド美術館	バルセロナ	Prado	Barcelona	Прадо	Барселона
140	220007	Social_Security_Administration	19985712	Small_Business_Administration	62.4		Small_Business_Administration	اداره_تأمین_اجتماعی_(آمریکا)	اداره_کسب‌وکارهای_کوچک	Administration_de_la_sécurité_sociale	Small_Business_Administration		Agenzia_per_le_piccole_imprese	社会保障局_(アメリカ合衆国)				Администрация_социального_обеспечения_США	Управление_по_делам_малого_бизнеса_(США)
